iter	MultiClass	TotalF1
885	0.3111939123	0.8858142167
886	0.3111248857	0.8865208411
887	0.3110804383	0.8865221578
888	0.3110750858	0.8865221578
889	0.3109903702	0.8865140125
890	0.3108846205	0.8863443108
891	0.3105362353	0.88665191
892	0.310379435	0.8865306256
893	0.3101393862	0.8866291658
894	0.3100092232	0.8867486345
895	0.3098488335	0.8868949628
896	0.3097381916	0.887159742
897	0.3096578117	0.8872204993
898	0.3096203757	0.8872204993
899	0.3095374224	0.8872547145
900	0.3094966501	0.8871790806
901	0.3094485958	0.8872650301
902	0.3094052091	0.8874076086
903	0.3093421734	0.8874066679
904	0.3092556522	0.8875233248
905	0.3092143446	0.8876034278
906	0.3090846918	0.8876295353
907	0.3090274977	0.8877850657
908	0.3089754413	0.8877850657
909	0.30889277	0.8876232756
910	0.3087524001	0.8875996766
911	0.3087001909	0.8873097889
912	0.3086053476	0.8875656468
913	0.3085458502	0.8876736929
914	0.3082121241	0.8876932233
915	0.3077657428	0.8881296435
916	0.3076709905	0.8884192246
917	0.3075615044	0.888246487
918	0.3074555874	0.8886806856
919	0.3073889883	0.8885989123
920	0.30727307	0.8885153174
921	0.3071570698	0.8885891487
922	0.3071155979	0.8884215203
923	0.307080675	0.8883342497
924	0.3070159565	0.888426659
925	0.3069569131	0.888426659
926	0.3069111634	0.8885080356
927	0.3065208562	0.8887711479
928	0.3063858129	0.88877328
929	0.3062280505	0.8888406016
930	0.3061457038	0.8887620397
931	0.3061269438	0.8887428419
932	0.3060729397	0.8885746571
933	0.3060287817	0.8886657539
934	0.3059635599	0.8886727685
935	0.3059014005	0.8886741447
936	0.3057894524	0.8886723371
937	0.3056556113	0.888820578
938	0.3054532501	0.8890044223
939	0.305401175	0.8889070671
940	0.3053355751	0.8888052617
941	0.3051467584	0.8890444817
942	0.3051035687	0.8890464524
943	0.3050314995	0.8890644633
944	0.3049515228	0.8889838489
945	0.3047843887	0.8892339409
946	0.3045787153	0.8895698556
947	0.3043833349	0.8895619057
948	0.3043518822	0.8895619057
949	0.3042973541	0.8893864486
950	0.30424218	0.8892108137
951	0.3041547975	0.8893931767
952	0.3041212246	0.8893931767
953	0.303999409	0.889400425
954	0.3039245075	0.8896666709
955	0.3038205107	0.8894797011
956	0.3037817001	0.8895577356
957	0.303673071	0.889407908
958	0.3035819883	0.8896576229
959	0.3035686503	0.8896576229
960	0.3034012906	0.8897400261
961	0.3033177788	0.8901680522
962	0.3032747658	0.8901680522
963	0.3032107024	0.8899960971
964	0.3031659207	0.8901802315
965	0.3029084851	0.8900069857
966	0.3028520835	0.8901754591
967	0.3028042899	0.8901708779
968	0.3027582359	0.8899748084
969	0.3027298021	0.8902222136
970	0.3026335292	0.8903106548
971	0.3026044605	0.8902417136
972	0.3025682414	0.8902402305
973	0.3024905603	0.8901630377
974	0.302416896	0.890081321
975	0.3023254327	0.8899898083
976	0.3022764825	0.8899898083
977	0.3022214103	0.8899935423
978	0.3020465182	0.8899884619
979	0.3019467963	0.8899867336
980	0.3019024972	0.8899867336
981	0.3018790864	0.8901573246
982	0.3017995167	0.8900649907
983	0.3017399909	0.8904223064
984	0.3016205551	0.8904124291
985	0.3014826735	0.8905906964
986	0.301284917	0.8909457185
987	0.3009063735	0.8910490024
988	0.3008673122	0.8911306957
989	0.3006814366	0.8914742641
990	0.3005523727	0.8917336393
991	0.300429349	0.8917314509
992	0.3003184918	0.8918070468
993	0.3002620386	0.8919005569
994	0.3000684493	0.892086919
995	0.2999525035	0.8923353797
996	0.2999147373	0.8924967129
997	0.2998728577	0.8925036849
998	0.2998356433	0.8923278687
999	0.2997959845	0.8924939245
1000	0.2997630348	0.8924939245
1001	0.2996316676	0.8927510719
1002	0.2994739511	0.8925111457
1003	0.2994489622	0.8925111457
1004	0.2993990082	0.8925968216
1005	0.2992681141	0.8926818761
1006	0.2990475954	0.8925922694
1007	0.2989616149	0.8923332955
1008	0.2988910975	0.8925897111
1009	0.2988402683	0.8926893208
1010	0.2986707671	0.892599173
1011	0.2986263315	0.8925157763
1012	0.2985481928	0.8926905767
1013	0.2984302872	0.8925273825
1014	0.2983832006	0.8925294551
1015	0.2983166998	0.8926914679
1016	0.2980700188	0.8928570332
1017	0.2979842948	0.8928670373
1018	0.2979163416	0.8925957693
1019	0.2978450072	0.8927545889
1020	0.2976848703	0.8925711193
1021	0.2976461228	0.8924848387
1022	0.2975894365	0.8931730896
1023	0.2975505929	0.8927469333
1024	0.2974712771	0.8930914628
1025	0.297446439	0.8932560817
1026	0.2973841278	0.8931757137
1027	0.2973034729	0.8935282446
1028	0.2970090208	0.8934258985
1029	0.2966068294	0.8940887002
1030	0.296569114	0.8939176297
1031	0.2964867686	0.8942291799
1032	0.2963644071	0.8942504529
1033	0.2961775313	0.893884917
1034	0.2959670967	0.8941507841
1035	0.2959481146	0.8941507841
1036	0.2958441562	0.8944313292
1037	0.2957242189	0.8943499823
1038	0.2955369619	0.8943553176
1039	0.2953795171	0.8942638596
1040	0.2952459674	0.8944557419
1041	0.2950872551	0.8942771368
1042	0.2949400123	0.8942702844
1043	0.2947256357	0.8948716975
1044	0.2946855904	0.8950419958
1045	0.2945869518	0.8948706528
1046	0.2944690207	0.8949677341
1047	0.2943324846	0.8955952362
1048	0.2941608166	0.8958425324
1049	0.2940939626	0.8958414567
1050	0.2938310352	0.8954711701
1051	0.2937840356	0.8957424138
1052	0.293741032	0.8957322553
1053	0.2935866935	0.8959846327
1054	0.2935271971	0.8960563479
1055	0.2933933848	0.8959735669
1056	0.2932930711	0.8958216589
1057	0.2931549615	0.8959040816
1058	0.2930736715	0.8956593791
1059	0.2930109693	0.895913285
1060	0.2929943549	0.8959142061
1061	0.2929155872	0.8956680292
1062	0.2928730511	0.8957538764
1063	0.2927293967	0.895917178
1064	0.2926519047	0.8961086243
1065	0.2924856529	0.8960145775
1066	0.2924405987	0.8961669993
1067	0.2922844784	0.8959311345
1068	0.2922506793	0.8959286322
1069	0.2921105003	0.8959253329
1070	0.2920139184	0.8959224717
1071	0.2917415763	0.8957515134
1072	0.2915764634	0.8959988417
1073	0.2915061606	0.8960075967
1074	0.2913228213	0.8961708673
1075	0.291250739	0.8961744801
1076	0.2911443001	0.8960838401
1077	0.2910182266	0.8961842758
1078	0.2909815478	0.8963325195
1079	0.2908753639	0.896440174
1080	0.2907854325	0.8963529656
1081	0.2905941144	0.895850415
1082	0.290502909	0.8959205309
1083	0.2903914742	0.8961082747
1084	0.2903784548	0.8961118441
1085	0.2902809543	0.8960191542
1086	0.2902100032	0.8957703317
1087	0.2901522481	0.8959315575
1088	0.2900816527	0.8957475144
1089	0.2898391129	0.8960844799
1090	0.2896992635	0.896060825
1091	0.2895508658	0.8959774741
1092	0.2894850193	0.8963173858
1093	0.2894475289	0.8959826656
1094	0.2893911717	0.8962232939
1095	0.2892909738	0.8963166196
1096	0.289276548	0.8964891154
1097	0.2892383723	0.8964154891
1098	0.2891529703	0.8967692304
1099	0.2890101542	0.8969435443
1100	0.2889777533	0.8970490245
1101	0.2888305607	0.897033746
1102	0.2887808168	0.8969485176
1103	0.288742651	0.89694549
1104	0.2885117212	0.897030092
1105	0.2884603874	0.8968602569
1106	0.288375569	0.8973931571
1107	0.2883445489	0.8974105929
1108	0.2882753564	0.8973875173
1109	0.2882462535	0.897745231
1110	0.2882277587	0.897745231
1111	0.2881302527	0.8976513633
1112	0.2880912562	0.8977492335
1113	0.2880458174	0.8979172827
1114	0.287975125	0.8978282669
1115	0.287720069	0.8981836073
1116	0.2876933512	0.8980865073
1117	0.2876385891	0.897998075
1118	0.287524881	0.8983623162
1119	0.2874797868	0.8982648785
1120	0.2874005369	0.8983405941
1121	0.2872818211	0.8984288457
1122	0.2871089122	0.8983380821
1123	0.2870451942	0.8983399153
1124	0.2869494049	0.8984278484
1125	0.2867673364	0.8984302296
1126	0.2866267912	0.8982638395
1127	0.2865757384	0.8979989648
1128	0.2864960729	0.8981636312
1129	0.2861404883	0.8991350034
1130	0.2859735665	0.8992196275
1131	0.2859161212	0.8992177475
1132	0.2857865898	0.8994933333
1133	0.2856988173	0.8997209797
1134	0.2853809253	0.8996265491
1135	0.2853601363	0.8996265491
1136	0.2852236487	0.8995280122
1137	0.2850329082	0.8994349022
1138	0.2849015086	0.8994969387
1139	0.2848312765	0.8995945923
1140	0.2847655399	0.8996814676
1141	0.2846724706	0.899765821
1142	0.2846349485	0.899846112
1143	0.2845550895	0.899846112
1144	0.2845064019	0.9000185349
1145	0.2843859501	0.9000185349
1146	0.2843386818	0.9000159002
1147	0.284329624	0.90017975
1148	0.2842810838	0.90045334
1149	0.2841367047	0.9003754883
1150	0.2840633234	0.9003723696
1151	0.2839866812	0.9003857403
1152	0.2838953619	0.9005525737
1153	0.2838144072	0.9005460248
1154	0.2837817226	0.9003685651
1155	0.2836206178	0.9007028407
1156	0.2835094583	0.9010536468
1157	0.2832678477	0.9010573101
1158	0.2830315916	0.9011542139
1159	0.2830072984	0.9010678791
1160	0.2829515532	0.9012535859
1161	0.2828633429	0.9012455286
1162	0.2827416168	0.9012390821
1163	0.282611064	0.9014969602
1164	0.2825706167	0.9014969602
1165	0.2824984625	0.9016737751
1166	0.2823300476	0.9016652363
1167	0.2821400166	0.9017553384
1168	0.2821014082	0.9018334999
1169	0.2820662163	0.9020067115
1170	0.2818918866	0.9021808304
1171	0.2817451213	0.9022677901
1172	0.2816982865	0.9022677901
1173	0.2816638857	0.902087439
1174	0.2816071117	0.9022651014
1175	0.2814529533	0.9024270216
1176	0.2813817841	0.9025942678
1177	0.281332664	0.9026798832
1178	0.2811890719	0.9028647953
1179	0.2810692223	0.9030416527
1180	0.281045973	0.9032936828
1181	0.2809218472	0.9033715774
1182	0.2808728083	0.9034516661
1183	0.2807434891	0.9031892429
1184	0.2806081437	0.9031275082
1185	0.2804414998	0.9033005553
1186	0.2803882733	0.9032167996
1187	0.2803143541	0.9033986251
1188	0.2802757996	0.9033117254
1189	0.280188113	0.9031506236
1190	0.2801184548	0.9031528229
1191	0.280019172	0.9032396753
1192	0.2798807885	0.9031475632
1193	0.2798423861	0.9031469489
1194	0.2798102794	0.903144797
1195	0.2797378434	0.903153177
1196	0.2796383942	0.9032466577
1197	0.2794862148	0.9031542669
1198	0.2793890449	0.902979628
1199	0.27925071	0.902810429
1200	0.2790137685	0.9029712194
1201	0.2789149792	0.9027131207
1202	0.2787879132	0.9028882809
1203	0.2787395133	0.9029657174
1204	0.2786040281	0.9030653434
1205	0.2785778865	0.9031568235
1206	0.2785006317	0.9034228417
1207	0.2784430843	0.9031482765
1208	0.2782805971	0.9032299872
1209	0.278239539	0.9033069726
1210	0.2781818193	0.9032240831
1211	0.2780710331	0.9030523312
1212	0.2779349645	0.9030568922
1213	0.2777380763	0.9033144869
1214	0.2776453969	0.9033181615
1215	0.2774330509	0.9033005402
1216	0.2773864327	0.9032931062
1217	0.2773356654	0.9033781879
1218	0.2772549547	0.9034683983
1219	0.2771691541	0.903299135
1220	0.2771243464	0.9036244359
1221	0.2770716712	0.9037105613
1222	0.2768379551	0.9033799551
1223	0.2767957152	0.9035589529
1224	0.2766777134	0.90407526
1225	0.2766446644	0.9038256493
1226	0.276590815	0.9039117424
1227	0.2764586916	0.904343012
1228	0.276394341	0.9043479547
1229	0.2763487351	0.904442433
1230	0.2762063111	0.9042752552
1231	0.2761444741	0.9043562919
1232	0.2760524812	0.9044246572
1233	0.2760212687	0.9045041166
1234	0.2759049944	0.90449355
1235	0.2758903103	0.9045850665
1236	0.2758455232	0.9047675064
1237	0.2757409286	0.9052994951
1238	0.2755008294	0.9052835965
1239	0.2754155308	0.9053654826
1240	0.2753232127	0.9055399377
1241	0.2751984365	0.9058095818
1242	0.2749977595	0.9060671981
1243	0.2749448997	0.9058820355
1244	0.2748595673	0.9059696894
1245	0.2747049808	0.9062397584
1246	0.2746348976	0.9064119391
1247	0.2745224631	0.9063309693
1248	0.2744456148	0.9062491921
1249	0.2743868599	0.9064147589
1250	0.274347269	0.9065259027
1251	0.2742758122	0.9065274291
1252	0.2741463159	0.9067826987
1253	0.2739781234	0.9063228229
1254	0.2738897875	0.9065926717
1255	0.2738415812	0.9067628615
1256	0.2736264599	0.9065828714
1257	0.2734088612	0.9067597071
1258	0.2733548148	0.9069316181
1259	0.2732576927	0.9071885913
1260	0.2731836533	0.9070968524
1261	0.2729925728	0.90684149
1262	0.2728705046	0.9069433553
1263	0.2727691935	0.9070080726
1264	0.272676851	0.9070101665
1265	0.2725882454	0.9068559513
1266	0.2724344399	0.9067623796
1267	0.2723569843	0.9066788392
1268	0.2722992288	0.9065772214
1269	0.2721343591	0.9067446745
1270	0.2720649008	0.90675152
1271	0.2719937698	0.9068389517
1272	0.271970859	0.9068419711
1273	0.2718160397	0.9067605827
1274	0.2716804445	0.9068369131
1275	0.2715896216	0.9070189579
1276	0.2715578649	0.9071035934
1277	0.2715541844	0.9071035934
1278	0.2715377821	0.9071035934
1279	0.2714621864	0.9070209955
1280	0.2714136958	0.9070214817
1281	0.2713442261	0.9069247786
1282	0.2713000041	0.9069253759
1283	0.2711872757	0.9066778306
1284	0.2710871451	0.9065971507
1285	0.270992874	0.907020387
1286	0.2709317089	0.9070848393
1287	0.270875715	0.9070848393
1288	0.2707372926	0.9071886206
1289	0.2706859021	0.9070942142
1290	0.2705090163	0.9071229208
1291	0.2704749579	0.9070351753
1292	0.2703413577	0.9073750422
1293	0.2703002314	0.9073750422
1294	0.2702039769	0.9076361642
1295	0.2701776219	0.9077277626
1296	0.2701706863	0.9077277626
1297	0.2701200505	0.9077182934
1298	0.27000923	0.9077246156
1299	0.269927798	0.9076415947
1300	0.269885773	0.9077261868
1301	0.2698502306	0.9078108681
1302	0.2698343405	0.9077262585
1303	0.2697275775	0.9077271659
1304	0.2696264374	0.9077240163
1305	0.2695848556	0.9078061239
1306	0.2695688024	0.9079790402
1307	0.2695385359	0.9078853566
1308	0.2694153074	0.9079741122
1309	0.2693780194	0.908049521
1310	0.2693278063	0.9080502481
1311	0.2692321191	0.9077968947
1312	0.2691926963	0.9079730309
1313	0.2690888328	0.9079692034
1314	0.269057124	0.9081422696
1315	0.2690208826	0.9081403269
1316	0.2689609755	0.9082313392
1317	0.2689058246	0.9082313392
1318	0.2688135954	0.9082322147
1319	0.2687720949	0.9082316446
1320	0.2687268925	0.9083193733
1321	0.2687061067	0.9083193733
1322	0.2686841236	0.9084055546
1323	0.268650233	0.9084856697
1324	0.2686043956	0.9086610919
1325	0.2685327	0.9086571769
1326	0.268436665	0.9086536802
1327	0.2682531357	0.9084750441
1328	0.2681749452	0.9086596094
1329	0.268120164	0.9086526624
1330	0.2680772727	0.908735283
1331	0.2679634334	0.9088857996
1332	0.2677197636	0.9091720204
1333	0.2675194509	0.909350951
1334	0.2674085382	0.9092619941
1335	0.267390553	0.9092630875
1336	0.2673860198	0.9092630875
1337	0.2671688709	0.9090860474
1338	0.2671409623	0.909173047
1339	0.2670105302	0.9091789895
1340	0.2667444368	0.9093551569
1341	0.2664667025	0.9093610995
1342	0.2663820796	0.9090107491
1343	0.2663198387	0.9090982471
1344	0.2662639886	0.9092614441
1345	0.2662122042	0.909175657
1346	0.2661109258	0.9090155316
1347	0.2659893325	0.9093471883
1348	0.2658884814	0.9095820089
1349	0.2658511681	0.9094998361
1350	0.2657888706	0.9094157361
1351	0.2656550371	0.9093258369
1352	0.2654620729	0.9092506743
1353	0.2653490093	0.9096077504
1354	0.2652227774	0.9096977795
1355	0.265147153	0.9097890577
1356	0.2651147978	0.9097828239
1357	0.2650583145	0.9098040161
1358	0.2649712686	0.9100596297
1359	0.2649385846	0.909971387
1360	0.2648928257	0.9098799955
1361	0.2648446318	0.9098837354
1362	0.2647557185	0.9098774754
1363	0.2646477803	0.9095381362
1364	0.2646152809	0.909539974
1365	0.2644720571	0.9099713905
1366	0.2643770364	0.909970205
1367	0.2642800027	0.9097851871
1368	0.2641737318	0.9098797813
1369	0.2641224879	0.9101340273
1370	0.2640282478	0.9105018919
1371	0.2638542464	0.9108340492
1372	0.2637811267	0.9108325198
1373	0.2637139654	0.9110133625
1374	0.2636824973	0.9109269062
1375	0.2636208923	0.9110210598
1376	0.2635144004	0.9107653504
1377	0.2634734351	0.9110184846
1378	0.2632885371	0.9106784336
1379	0.2632084093	0.9105812694
1380	0.2631151101	0.9105015754
1381	0.2629729034	0.9104107867
1382	0.2628870269	0.9103211439
1383	0.2627936089	0.9104937062
1384	0.2627052654	0.9104048331
1385	0.2626697759	0.9104036814
1386	0.26264423	0.9103193932
1387	0.2626086926	0.9104128686
1388	0.2625081727	0.9104952172
1389	0.262467608	0.910582792
1390	0.2623687359	0.9109265021
1391	0.2622998666	0.9109265021
1392	0.2622443686	0.9109222885
1393	0.2621672986	0.9109106774
1394	0.2620950029	0.9113401046
1395	0.261887928	0.910992067
1396	0.2617640333	0.911069507
1397	0.2616977362	0.9110689688
1398	0.2616036477	0.9111678732
1399	0.2614798162	0.9112428759
1400	0.2614222793	0.9110721614
1401	0.2613584955	0.9113338941
1402	0.2612712167	0.9114160446
1403	0.2612187275	0.9116799458
1404	0.2610898894	0.9121002052
1405	0.2609093951	0.9118402044
1406	0.2607083631	0.9118402044
1407	0.2606562661	0.9118331655
1408	0.26063018	0.9117507908
1409	0.2605986862	0.9117507908
1410	0.2605891523	0.9117507908
1411	0.2605451281	0.9117507908
1412	0.260434573	0.9118379265
1413	0.2603148981	0.91217682
1414	0.2602302525	0.9125337097
1415	0.2601962379	0.9126161215
1416	0.2601774558	0.9127067228
1417	0.2600530718	0.9127126792
1418	0.259962509	0.9125376657
1419	0.2598764685	0.9125332621
1420	0.2597627948	0.9123600462
1421	0.2596289169	0.9124484606
1422	0.2595427507	0.9123660836
1423	0.2594340576	0.912717889
1424	0.25941724	0.9127166474
1425	0.2593363006	0.9126341349
1426	0.2593114257	0.9127197347
1427	0.2592742682	0.912894591
1428	0.259248341	0.9128871979
1429	0.2591829075	0.9129731449
1430	0.2591455132	0.9132374295
1431	0.2590468325	0.913318945
1432	0.258998342	0.9133120397
1433	0.2589548103	0.9133120397
1434	0.2589147013	0.9132246847
1435	0.258883391	0.9132241292
1436	0.2588399937	0.9130538002
1437	0.2587926702	0.9131257915
1438	0.2586482041	0.9132086691
1439	0.2585800913	0.9134742644
1440	0.25833847	0.9131503843
1441	0.2582984105	0.9131503843
1442	0.25820344	0.9130650543
1443	0.2580890819	0.9133278901
1444	0.2579777034	0.9134282321
1445	0.2579506333	0.9134132869
1446	0.257875262	0.9133383752
1447	0.2577295806	0.9134198412
1448	0.2577166546	0.9134218064
1449	0.2576378931	0.9131692155
1450	0.257587681	0.9135892982
1451	0.2575419929	0.9135906382
1452	0.2574877713	0.9135970114
1453	0.2573994358	0.9136984287
1454	0.2573448926	0.9136989639
1455	0.2572567803	0.913692927
1456	0.2572224408	0.9137832534
1457	0.2571052329	0.9141559587
1458	0.2569478172	0.9142168491
1459	0.2568454746	0.9142360725
1460	0.2567507852	0.9141422774
1461	0.2566684675	0.9143150443
1462	0.2566306679	0.9146630394
1463	0.2565244395	0.9145646444
1464	0.2564284343	0.9145617907
1465	0.2563759281	0.9143986611
1466	0.2562345324	0.9144832632
1467	0.2561163313	0.9142064276
1468	0.2560362165	0.9142063536
1469	0.2559577828	0.9142154358
1470	0.2559172672	0.9142154358
1471	0.2558706852	0.9143791606
1472	0.2558101353	0.9143866847
1473	0.2557929478	0.914560018
1474	0.255700952	0.9144712759
1475	0.2556141264	0.9142022271
1476	0.2555044536	0.9146294468
1477	0.2553898072	0.914543944
1478	0.2553219384	0.9146227977
1479	0.2552485877	0.9146310714
1480	0.2550623475	0.9147049609
1481	0.2550505621	0.914787363
1482	0.2549630173	0.914883712
1483	0.2548195863	0.9147888366
1484	0.2546617232	0.9149759296
1485	0.2545774081	0.9147187034
1486	0.2545513417	0.9147150415
1487	0.2544834427	0.9147150415
1488	0.254451204	0.9146327352
1489	0.2543506611	0.9148950292
1490	0.2542072145	0.9149816997
1491	0.2541722282	0.9148140108
1492	0.2540625442	0.9149796394
1493	0.2540180174	0.9148971686
1494	0.2539456345	0.9150755925
1495	0.2538889104	0.9147306489
1496	0.2538282394	0.9148179724
1497	0.2537886746	0.9147313566
1498	0.2537377367	0.9146526499
1499	0.2536787979	0.9148922847
1500	0.253485952	0.9145513956
1501	0.2534135071	0.9145400715
1502	0.253383403	0.9147131809
1503	0.2532481745	0.914894671
1504	0.2531766186	0.9151515444
1505	0.2531478937	0.9151560307
1506	0.2530679715	0.9154013872
1507	0.2529597013	0.9153868833
1508	0.252844102	0.9155594536
1509	0.2528022854	0.915820467
1510	0.2527143615	0.9157236278
1511	0.2526305585	0.915992867
1512	0.2525280034	0.9159897148
1513	0.2524661528	0.916075656
1514	0.2524338561	0.9160751508
1515	0.2523909048	0.9158169307
1516	0.252342385	0.9159005729
1517	0.2522534329	0.9158161726
1518	0.2521328173	0.915908368
1519	0.2521119707	0.91582569
1520	0.2520051006	0.9161825058
1521	0.2519565922	0.9161825058
1522	0.2519013763	0.9160198655
1523	0.2518096127	0.9160146904
1524	0.2517150262	0.9160029264
1525	0.2516835579	0.9159289365
1526	0.2516367285	0.9160096806
1527	0.2516063131	0.9161036532
1528	0.2514517572	0.9161922743
1529	0.2513031329	0.9162089505
1530	0.2510162883	0.916285789
1531	0.2509205241	0.9164625372
1532	0.250861431	0.9163776818
1533	0.2507371843	0.9164451242
1534	0.2506314235	0.9165350246
1535	0.2505799041	0.9166144914
1536	0.2505214869	0.916878677
1537	0.2504541846	0.9169616145
1538	0.2503482471	0.9170457925
1539	0.250250457	0.9168760912
1540	0.2501674627	0.9170434898
1541	0.2501419836	0.9169593195
1542	0.2501373717	0.9168755967
1543	0.2500815427	0.9168678366
1544	0.2499875254	0.9167879033
1545	0.2499095594	0.9168819497
1546	0.2498380036	0.9166157904
1547	0.2497850112	0.916618979
1548	0.249764977	0.91678023
1549	0.2496775293	0.9166847906
1550	0.2496008735	0.9166886746
1551	0.249566484	0.9166944593
1552	0.2495042227	0.9166026943
1553	0.2494436453	0.9166838141
1554	0.2493622314	0.9168684275
1555	0.2493482085	0.9164361647
1556	0.249088296	0.9168707923
1557	0.2489080455	0.9168731681
1558	0.2488514684	0.9166993882
1559	0.2487639007	0.9167775137
1560	0.2486546638	0.9168731392
1561	0.2485901816	0.916691509
1562	0.248513624	0.9169502915
1563	0.2484499719	0.9167752241
1564	0.2484053168	0.9168579799
1565	0.2483489042	0.9166044598
1566	0.2483037115	0.9168646916
1567	0.248241802	0.9170287531
1568	0.2481681671	0.9166808109
1569	0.2481111879	0.9171938999
1570	0.2480696431	0.9172071626
1571	0.2479503955	0.9172811521
1572	0.247919911	0.9173658063
1573	0.2478483418	0.917365006
1574	0.2478199549	0.9174483323
1575	0.2477366363	0.9173611919
1576	0.2476725764	0.9172666314
1577	0.2476301255	0.9172730313
1578	0.2475993662	0.9171091413
1579	0.2474691929	0.9173729243
1580	0.2473890585	0.9176348438
1581	0.2473058613	0.9177295171
1582	0.2472013238	0.9178164253
1583	0.2471094853	0.9177315577
1584	0.2469758286	0.9179067075
1585	0.2469376507	0.9179056843
1586	0.2467584458	0.9180906158
1587	0.2466888261	0.9177380716
1588	0.2465963707	0.9180940472
1589	0.2465633073	0.9180940472
1590	0.2464657831	0.9177414763
1591	0.2464080186	0.9181893928
1592	0.2463366117	0.9183557969
1593	0.2462017233	0.9183498969
1594	0.2461738506	0.9182689845
1595	0.2461101648	0.9180895289
1596	0.2460613669	0.9181835912
1597	0.2460099319	0.9182664481
1598	0.2459533672	0.9183493849
1599	0.2458672953	0.9183490657
1600	0.2457559667	0.918260608
1601	0.2456398378	0.9184408812
1602	0.2455620838	0.9185261422
1603	0.2454807551	0.9183541447
1604	0.2453860088	0.9186162306
1605	0.2453319797	0.9186982073
1606	0.245298516	0.9186955236
1607	0.2450485005	0.9189482991
1608	0.2449070899	0.9186071896
1609	0.2448201737	0.9188599227
1610	0.2447020463	0.919040346
1611	0.2446387343	0.9190434685
1612	0.2445639539	0.9195612673
1613	0.2445300868	0.9195658809
1614	0.244454151	0.9198162863
1615	0.2443888908	0.9199904799
1616	0.2442761648	0.9198999035
1617	0.2441970595	0.9202342903
1618	0.2441312183	0.9201458539
1619	0.2440735668	0.9200686658
1620	0.2440619233	0.9200686658
1621	0.2439999377	0.9202414754
1622	0.2439654987	0.9203260555
1623	0.2439248973	0.9203260555
1624	0.2437763578	0.9202393778
1625	0.2437593254	0.9203263617
1626	0.2436848512	0.9203263617
1627	0.2436056959	0.920322882
1628	0.2435486873	0.9201518026
1629	0.2435326541	0.9206797686
1630	0.2432442253	0.9209372594
1631	0.2432012357	0.9211055213
1632	0.2431660468	0.9211013967
1633	0.2431031389	0.9211855271
1634	0.2430564983	0.9213494237
1635	0.2430227734	0.9213494237
1636	0.2429494555	0.9212593412
1637	0.2429108309	0.9213418809
1638	0.2428396308	0.9215066227
1639	0.2427678566	0.9216844658
1640	0.242740253	0.9220311759
1641	0.2424724455	0.9217819275
1642	0.2424266491	0.9215212425
1643	0.242367249	0.92169157
1644	0.2422966584	0.921605318
1645	0.2421961048	0.9218608779
1646	0.2420472877	0.9221075662
1647	0.2419796523	0.9221885171
1648	0.2419446851	0.9221885171
1649	0.2417599754	0.9225366091
1650	0.2417002444	0.9227070416
1651	0.2416212386	0.9225407779
1652	0.2415630792	0.9227059374
1653	0.2414941355	0.9226159486
1654	0.2414247685	0.9226939977
1655	0.2413454637	0.9227951219
1656	0.2412632935	0.9228980731
1657	0.2411474199	0.923227638
1658	0.2411202939	0.923227638
1659	0.2410059127	0.9230628092
1660	0.2409642784	0.9229727299
1661	0.2408804911	0.9230422035
1662	0.2408007088	0.9230547898
1663	0.2407550799	0.9232211799
1664	0.2406358253	0.9231304398
1665	0.2405996234	0.9231300501
1666	0.2405523682	0.9231282121
1667	0.2404713611	0.9231249355
1668	0.2403197753	0.9233011506
1669	0.2402618974	0.9233858303
1670	0.2402095675	0.9233080208
1671	0.2401115326	0.9232949921
1672	0.2400597907	0.9235692519
1673	0.2399079414	0.9234798093
1674	0.2398315964	0.9233163666
1675	0.2397552674	0.9237354154
1676	0.2396956176	0.9234778792
1677	0.2396714439	0.923564974
1678	0.2396315973	0.9239114694
1679	0.2395603944	0.9236547579
1680	0.2394866887	0.9237469917
1681	0.239438348	0.9237516214
1682	0.2393836747	0.9236706701
1683	0.2393049924	0.923668739
1684	0.2392171923	0.9236788112
1685	0.2391363093	0.9237542314
1686	0.2389768039	0.9240055293
1687	0.2388753547	0.9243249474
1688	0.2387064915	0.9246775251
1689	0.2386626446	0.9246775251
1690	0.2385499938	0.9244276819
1691	0.2385233471	0.9246827381
1692	0.2384754786	0.9246758679
1693	0.23844624	0.924504568
1694	0.2383712942	0.924509572
1695	0.2382759274	0.9247598342
1696	0.2382381412	0.924680868
1697	0.2381901444	0.9247680209
1698	0.2379608694	0.9246840108
1699	0.2379384457	0.9245999736
1700	0.2378058316	0.9246790161
1701	0.2377279215	0.9250977454
1702	0.2376925829	0.9250940498
1703	0.2376458399	0.9249273638
1704	0.2375881151	0.9248439085
1705	0.2375262433	0.9250957567
1706	0.237501877	0.9251034401
1707	0.2374765346	0.9252733069
1708	0.2374342967	0.9252733069
1709	0.2372099665	0.9250261369
1710	0.2371972468	0.9250261369
1711	0.2370509209	0.9250281145
1712	0.2369323518	0.9250315692
1713	0.2367437329	0.9253803815
1714	0.2367212825	0.9253756741
1715	0.2366645886	0.925293235
1716	0.2365830504	0.9257093562
1717	0.2365274691	0.9257093562
1718	0.236482971	0.9257053542
1719	0.2364377349	0.9256181723
1720	0.2363297663	0.9259686633
1721	0.2362498839	0.9260510069
1722	0.2360846271	0.9262294413
1723	0.2360431198	0.9262294413
